,GDP,Month,Year,Date,GDP_Norm,GDP_Norm_Diff,GDP_Norm_Diff_lag_1,GDP_Norm_Diff_lag_2,GDP_Norm_Diff_lag_3,GDP_Norm_Diff_lag_4,GDP_Norm_Diff_lag_5,GDP_Norm_Diff_lag_6,GDP_Norm_Diff_lag_7,GDP_Norm_Diff_lag_8,GDP_Norm_Diff_lag_9,GDP_Norm_Diff_lag_10,GDP_Norm_Diff_lag_11,GDP_Norm_Diff_lag_12
68,563255.2,11,2019,2019-11-01,1.2138546974916047,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262
69,563825.0,12,2019,2019-12-01,1.2346220351857402,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178
70,546515.0,1,2020,2020-01-01,0.6037294141161369,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736
71,508569.5,2,2020,2020-02-01,-0.7792593757623516,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175
72,456768.8,3,2020,2020-03-01,-2.6672246788380427,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988
73,431794.0,4,2020,2020-04-01,-3.5774740741407074,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786
74,440425.4,5,2020,2020-05-01,-3.262887906058663,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625
75,476552.1,6,2020,2020-06-01,-1.9461883997851093,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733
76,503509.0,7,2020,2020-07-01,-0.9636979724649933,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145
77,515185.4,8,2020,2020-08-01,-0.5381315599486945,0.4255664125162988,0.9824904273201159,1.3166995062735536,0.31458616808204454,-0.9102493953026647,-1.887965303075691,-1.3829887898784885,-0.6308926210696033,0.020767337694135524,0.06983919355826385,0.01848212872006827,-0.022491267271059323,-0.0011298481370976
